phi,ani_angle,ani_ratio,convergence
2.02589523749511,1.320932829843,1.23754131569302,0
1.97108102298218,1.26590151106057,1.33150685218142,0
1.93811774669383,1.2329562673439,1.43019529299943,0
1.96116166356813,1.16503292378514,1.51625278295777,0
2.0000995311774,1.1146923788243,1.53741617698918,0
2.05708302199346,1.11742295749502,1.53875748993524,0
2.11148258515383,1.13546484592042,1.54695766210052,0
2.1383248372088,1.14472589858419,1.56337028880152,0
2.15017946572108,1.1713372925719,1.64460940027324,0
2.18415583937266,1.19834809428067,1.67300014509522,0
2.21031673025227,1.24425205669808,1.67158009030763,0
2.22836320489292,1.3001092623299,1.688725019192,0
2.19914194965325,1.37586545774304,1.73677266246818,0
2.21616701130314,1.43919224269507,1.80275363999186,0
2.20267478869854,1.50183059206599,2.00310857572485,0
2.18412591005565,1.52369114640565,2.3087198241322,0
2.13829680748703,1.52996667642823,2.73951893152647,0
2.07260962915843,1.54241283224566,3.23596717889428,0
2.00417602496671,1.55508397473421,3.77662939808546,0
1.94924222408784,1.57022733116482,4.21234579114558,0
1.53301827121295,0.00939416204765073,2.07313675528159,0
1.52532209025084,3.14109147275822,2.17912162711608,0
1.4998374128343,3.11528508128684,2.24090476169485,0
1.57194298171886,0.0824549563612728,1.60830368912247,0
1.3247680923277,0.216925798462432,1.64492745729934,0
1.43267680963243,0.313375868365193,1.38891261481661,0
1.42310730761036,0.366736169259176,1.39145021985931,0
1.41117159195291,0.417975448623308,1.35706251855071,0
0.430456359302989,1.3623816505653,2.20972068930172,0
0.466761190177726,1.35818073150931,2.05538304727631,0
0.505150493723688,1.36249267771482,1.88587827515763,0
0.537187824108015,1.33801633002709,1.79690526481519,0
0.569060183503866,1.32654474330188,1.69802254364889,0
0.602244820165676,1.35222966813157,1.57535902269432,0
0.811925060810395,1.93637328575128,1.07024288167687,0
0.94992899504944,2.26143546425549,1.20605059004661,0
1.09091778448482,2.22203948986266,1.39544255587854,0
